TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,AMT_CREDIT,DAYS_LAST_PHONE_CHANGE,OWN_CAR_AGE
1,Cash loans,M,N,Y,0,121500.0,545040.0,26640.0,9656,-220,545040.0,-481.0,
1,Cash loans,M,Y,N,0,171000.0,448056.0,14197.5,20454,-2925,448056.0,-5.0,10.0
1,Cash loans,F,Y,N,0,157500.0,675000.0,34465.5,11948,-579,675000.0,-983.0,11.0
1,Cash loans,M,Y,Y,3,225000.0,1243836.0,44199.0,13798,-2408,1243836.0,-296.0,13.0
1,Cash loans,F,N,N,1,90000.0,450000.0,22018.5,16080,-2804,450000.0,-1186.0,
1,Cash loans,F,N,N,0,315000.0,1800000.0,47484.0,18876,-1605,1800000.0,-1383.0,
1,Cash loans,F,Y,Y,0,67500.0,562500.0,24907.5,19827,365243,562500.0,0.0,4.0
1,Revolving loans,F,Y,Y,0,202500.0,585000.0,29250.0,8389,-114,585000.0,-986.0,3.0
1,Cash loans,M,N,N,1,180000.0,450000.0,30573.0,12647,-441,450000.0,-2231.0,
1,Cash loans,F,N,Y,0,90000.0,545040.0,19575.0,13593,-2164,545040.0,-840.0,
1,Cash loans,F,N,Y,2,67500.0,143910.0,14364.0,14416,-7840,143910.0,-682.0,
1,Cash loans,F,N,Y,0,94500.0,592560.0,35937.0,15279,-1114,592560.0,-1019.0,
1,Cash loans,M,Y,N,2,225000.0,592560.0,35937.0,11720,-1012,592560.0,-1212.0,15.0
1,Cash loans,F,N,N,0,157500.0,643500.0,31086.0,10212,-1239,643500.0,0.0,
1,Cash loans,F,Y,Y,0,180000.0,447768.0,26793.0,15623,-5005,447768.0,-860.0,5.0
1,Revolving loans,M,N,N,0,126000.0,157500.0,7875.0,10630,-3110,157500.0,-1598.0,
1,Cash loans,M,Y,Y,0,112500.0,312768.0,16096.5,21213,365243,312768.0,0.0,14.0
1,Cash loans,F,Y,Y,1,67500.0,1288350.0,37669.5,18712,-1740,1288350.0,-2174.0,18.0
1,Cash loans,M,N,N,0,360000.0,441657.0,16780.5,18728,-2127,441657.0,-1725.0,
1,Revolving loans,F,N,Y,0,202500.0,270000.0,13500.0,18288,-4709,270000.0,-2719.0,
1,Cash loans,F,N,Y,0,157500.0,521280.0,31630.5,19847,-1603,521280.0,-1198.0,
1,Cash loans,M,N,Y,0,135000.0,269550.0,21294.0,24254,365243,269550.0,-295.0,
1,Cash loans,F,N,Y,1,202500.0,675000.0,34596.0,19149,-1397,675000.0,-65.0,
1,Cash loans,F,N,Y,2,238500.0,269550.0,21739.5,13530,-1945,269550.0,-542.0,
1,Cash loans,F,N,N,0,45000.0,562491.0,23832.0,16826,-4063,562491.0,-164.0,
1,Cash loans,M,N,N,0,180000.0,239850.0,28593.0,11198,-366,239850.0,-1513.0,
1,Cash loans,M,Y,Y,2,225000.0,808650.0,29839.5,10928,-550,808650.0,-799.0,33.0
1,Cash loans,F,N,Y,0,225000.0,536917.5,27544.5,19765,-393,536917.5,-3068.0,
1,Cash loans,M,N,Y,0,135000.0,691020.0,22419.0,22599,-5566,691020.0,-1.0,
1,Cash loans,F,Y,Y,1,157500.0,807984.0,43177.5,9552,-1296,807984.0,-1776.0,5.0
1,Cash loans,M,N,N,1,247500.0,497520.0,39438.0,10783,-1384,497520.0,-433.0,
1,Cash loans,M,N,Y,1,157500.0,314055.0,16573.5,8472,-1177,314055.0,-815.0,
1,Revolving loans,M,Y,Y,0,90000.0,180000.0,9000.0,19485,-556,180000.0,-297.0,4.0
1,Cash loans,F,N,Y,1,174748.5,431280.0,18513.0,10244,-1866,431280.0,-82.0,
1,Cash loans,F,N,Y,0,90000.0,450000.0,35685.0,23317,365243,450000.0,-622.0,
1,Cash loans,F,N,Y,0,135000.0,545040.0,26509.5,18564,-1380,545040.0,-330.0,
1,Cash loans,F,N,Y,1,135000.0,450000.0,21888.0,10586,-335,450000.0,-5.0,
1,Cash loans,M,N,Y,0,76500.0,314055.0,19107.0,10878,-345,314055.0,0.0,
1,Cash loans,F,N,Y,1,211500.0,694773.0,33421.5,8438,-886,694773.0,-166.0,
1,Cash loans,F,N,N,1,133762.5,381528.0,19381.5,10921,-194,381528.0,-276.0,
1,Cash loans,M,N,Y,0,90000.0,350676.0,9378.0,12314,-1352,350676.0,-2514.0,
1,Cash loans,F,N,Y,0,225000.0,148500.0,8190.0,22864,365243,148500.0,-2432.0,
1,Cash loans,M,Y,N,0,414000.0,1288350.0,41562.0,11659,-1156,1288350.0,-1609.0,4.0
1,Cash loans,F,N,N,0,202500.0,673875.0,17905.5,17525,-479,673875.0,-3.0,
1,Cash loans,F,N,Y,0,135000.0,1321902.0,38781.0,19327,-505,1321902.0,-663.0,
1,Cash loans,F,N,Y,0,112500.0,227520.0,18103.5,8642,-1021,227520.0,-313.0,
1,Cash loans,M,N,N,1,157500.0,517788.0,34731.0,11546,-615,517788.0,0.0,
1,Cash loans,F,N,Y,0,157500.0,216144.0,8275.5,21240,365243,216144.0,-937.0,
1,Cash loans,F,N,Y,0,90000.0,781695.0,25344.0,21795,365243,781695.0,0.0,
1,Cash loans,M,Y,N,0,180000.0,879480.0,34078.5,14860,-1775,879480.0,-23.0,17.0
1,Cash loans,M,N,Y,0,135000.0,463500.0,15079.5,12529,-2963,463500.0,-273.0,
1,Cash loans,M,Y,N,0,270000.0,180000.0,19516.5,8260,-628,180000.0,-427.0,2.0
1,Cash loans,F,N,N,0,135000.0,540000.0,17550.0,20035,-502,540000.0,-272.0,
1,Cash loans,F,N,Y,0,90000.0,558855.0,35842.5,16106,365243,558855.0,-226.0,
1,Cash loans,F,Y,N,0,76500.0,96696.0,6592.5,15806,-378,96696.0,0.0,9.0
1,Cash loans,F,N,Y,0,112500.0,274500.0,21816.0,10351,-530,274500.0,-8.0,
1,Cash loans,M,N,N,0,112500.0,540000.0,27571.5,11347,-1051,540000.0,-3173.0,
1,Cash loans,M,Y,Y,0,315000.0,942300.0,36643.5,16020,-1413,942300.0,-558.0,17.0
1,Cash loans,F,N,N,0,99000.0,454500.0,15021.0,14007,-359,454500.0,-879.0,
1,Cash loans,M,N,Y,0,135000.0,479353.5,38002.5,10372,-894,479353.5,-698.0,
1,Cash loans,M,Y,Y,0,270000.0,315000.0,17217.0,8748,-744,315000.0,-390.0,11.0
1,Cash loans,F,N,N,0,112500.0,225000.0,8082.0,21749,365243,225000.0,-1102.0,
1,Cash loans,M,N,Y,1,225000.0,545040.0,36553.5,15616,-8983,545040.0,-3485.0,
1,Cash loans,M,N,N,0,112500.0,675000.0,26284.5,14069,-825,675000.0,-447.0,
1,Cash loans,F,N,Y,2,94500.0,349609.5,23778.0,12510,-1730,349609.5,-384.0,
1,Cash loans,F,N,Y,0,45000.0,364896.0,19233.0,18004,-924,364896.0,-147.0,
1,Cash loans,F,N,N,0,67500.0,225000.0,17775.0,8285,-728,225000.0,-299.0,
1,Cash loans,F,Y,N,0,180000.0,253737.0,24849.0,18875,-2885,253737.0,-2067.0,40.0
1,Cash loans,F,N,Y,1,225000.0,592560.0,35937.0,12975,-4686,592560.0,-96.0,
1,Cash loans,M,N,Y,1,225000.0,463500.0,25272.0,9814,-164,463500.0,-284.0,
1,Cash loans,F,N,Y,0,72000.0,227520.0,13059.0,17916,-2441,227520.0,-1165.0,
1,Cash loans,M,N,Y,0,180000.0,592560.0,35937.0,21658,-1594,592560.0,-2092.0,
1,Cash loans,M,Y,Y,0,180000.0,487570.5,38650.5,15949,-760,487570.5,-325.0,11.0
1,Cash loans,M,N,N,0,270000.0,675000.0,53329.5,17300,-408,675000.0,-319.0,
1,Cash loans,F,N,Y,0,180000.0,675000.0,21775.5,12068,-586,675000.0,-749.0,
1,Cash loans,F,N,Y,0,90000.0,405000.0,15399.0,18719,-9768,405000.0,-2117.0,
1,Cash loans,F,Y,N,1,279000.0,545040.0,26640.0,16585,-2686,545040.0,-934.0,18.0
1,Cash loans,F,N,Y,0,135000.0,634482.0,20466.0,14718,-891,634482.0,-1161.0,
1,Cash loans,F,N,Y,1,90000.0,634041.0,25587.0,14014,-1696,634041.0,-1104.0,
1,Cash loans,M,N,Y,0,360000.0,398016.0,26725.5,20168,-4098,398016.0,-752.0,
1,Cash loans,F,N,Y,0,121500.0,364896.0,29385.0,13413,-666,364896.0,0.0,
1,Cash loans,M,N,Y,2,121500.0,545040.0,25537.5,11847,-463,545040.0,-3246.0,
1,Cash loans,F,N,Y,0,225000.0,835380.0,35523.0,16171,-1689,835380.0,0.0,
1,Revolving loans,M,N,Y,1,135000.0,270000.0,13500.0,9377,-742,270000.0,-405.0,
1,Cash loans,F,N,Y,1,90000.0,284400.0,22599.0,12475,-756,284400.0,-463.0,
1,Cash loans,F,N,Y,1,90000.0,165960.0,8604.0,11424,-3168,165960.0,-1237.0,
1,Cash loans,M,N,Y,0,171000.0,450000.0,16965.0,21518,-2080,450000.0,-1996.0,
1,Cash loans,M,Y,Y,1,225000.0,819792.0,41985.0,13306,-1749,819792.0,-528.0,1.0
1,Revolving loans,F,N,Y,0,202500.0,225000.0,11250.0,19578,365243,225000.0,-476.0,
1,Cash loans,F,N,N,0,171000.0,1260000.0,36841.5,12080,-4081,1260000.0,-1986.0,
1,Cash loans,F,N,Y,0,112500.0,302206.5,12933.0,22665,365243,302206.5,0.0,
1,Cash loans,F,N,Y,1,157500.0,1256400.0,36864.0,8112,-739,1256400.0,0.0,
1,Cash loans,F,Y,Y,1,270000.0,855000.0,28386.0,14485,-1617,855000.0,-1521.0,18.0
1,Cash loans,F,N,Y,0,144000.0,284400.0,18643.5,18479,-4386,284400.0,-332.0,
1,Cash loans,F,Y,Y,0,90000.0,375322.5,16029.0,15522,-2780,375322.5,0.0,5.0
1,Cash loans,F,N,Y,1,112500.0,568197.0,29142.0,11907,-4313,568197.0,-499.0,
1,Cash loans,F,N,N,1,202500.0,398016.0,29092.5,11860,-1159,398016.0,-1704.0,
1,Cash loans,F,N,N,0,180000.0,578979.0,29560.5,23775,365243,578979.0,-1263.0,
1,Cash loans,M,N,Y,1,81000.0,295668.0,11277.0,13883,-3075,295668.0,-1082.0,
1,Cash loans,F,N,Y,0,81000.0,284400.0,19134.0,16598,-435,284400.0,-629.0,
1,Cash loans,M,Y,N,1,360000.0,1011285.0,39357.0,17831,-1932,1011285.0,-727.0,4.0
1,Cash loans,M,N,Y,1,144000.0,180000.0,9895.5,14970,365243,180000.0,-271.0,
1,Cash loans,F,Y,Y,1,67500.0,450000.0,22018.5,12711,-2179,450000.0,-326.0,21.0
1,Revolving loans,M,Y,Y,1,292500.0,1237500.0,61875.0,18321,-5572,1237500.0,-518.0,2.0
1,Cash loans,F,Y,Y,0,112500.0,207306.0,10984.5,13147,-2516,207306.0,-406.0,20.0
1,Revolving loans,F,N,Y,0,90000.0,247500.0,12375.0,17957,-450,247500.0,-212.0,
1,Cash loans,F,N,N,0,85500.0,135000.0,12379.5,15025,-2561,135000.0,-1939.0,
1,Cash loans,M,N,Y,1,135000.0,1006920.0,40059.0,16581,-4356,1006920.0,-2149.0,
1,Cash loans,M,N,Y,0,225000.0,1005120.0,35739.0,9758,-1865,1005120.0,-1.0,
1,Cash loans,F,N,Y,2,180000.0,436032.0,34578.0,11495,-2085,436032.0,-411.0,
1,Cash loans,F,N,N,0,162000.0,808650.0,26217.0,16810,-2600,808650.0,-1914.0,
1,Cash loans,M,N,Y,1,202500.0,325908.0,22176.0,12532,-2256,325908.0,-760.0,
1,Cash loans,M,Y,N,0,256500.0,526500.0,22306.5,15864,-350,526500.0,-674.0,9.0
1,Cash loans,M,Y,N,0,405000.0,675000.0,36747.0,20616,-1775,675000.0,-963.0,28.0
1,Cash loans,M,N,Y,1,157500.0,443178.0,32377.5,8565,-423,443178.0,-18.0,
1,Cash loans,F,N,Y,2,112500.0,625500.0,17820.0,14949,-2156,625500.0,-1518.0,
1,Cash loans,F,N,N,1,135000.0,315000.0,25015.5,12146,-790,315000.0,-2200.0,
1,Revolving loans,F,N,Y,0,225000.0,585000.0,29250.0,22425,365243,585000.0,-1760.0,
1,Cash loans,M,N,N,1,112500.0,258709.5,27580.5,10837,-2536,258709.5,-1319.0,
1,Cash loans,F,N,Y,0,135000.0,942300.0,30397.5,13193,-2418,942300.0,-1893.0,
1,Cash loans,M,N,Y,0,270000.0,545040.0,26509.5,13480,-822,545040.0,-1524.0,
1,Cash loans,F,N,Y,1,135000.0,373500.0,23998.5,15166,-2497,373500.0,-1953.0,
1,Revolving loans,F,N,N,0,202500.0,180000.0,9000.0,10065,-221,180000.0,-1340.0,
1,Cash loans,M,N,Y,0,112500.0,284400.0,13963.5,12526,-922,284400.0,-946.0,
1,Cash loans,M,Y,Y,0,171000.0,1042560.0,34587.0,19825,-444,1042560.0,-1541.0,21.0
1,Cash loans,F,N,Y,0,49500.0,544491.0,21226.5,20655,365243,544491.0,-520.0,
1,Cash loans,F,Y,Y,1,135000.0,808650.0,26217.0,15239,-3617,808650.0,0.0,12.0
1,Cash loans,M,N,Y,0,180000.0,787086.0,25519.5,23203,365243,787086.0,-186.0,
1,Cash loans,F,N,N,3,112500.0,299250.0,8356.5,8902,-1184,299250.0,-20.0,
1,Cash loans,F,N,Y,0,144000.0,1288350.0,37669.5,16024,-3988,1288350.0,-2189.0,
1,Cash loans,F,N,Y,0,112500.0,107820.0,8775.0,11216,-246,107820.0,-254.0,
1,Cash loans,F,N,Y,0,81000.0,148365.0,13738.5,12536,-366,148365.0,-266.0,
1,Cash loans,F,N,Y,0,112500.0,1113840.0,56871.0,15500,-690,1113840.0,-764.0,
1,Cash loans,F,N,N,0,157500.0,360000.0,28570.5,17637,-193,360000.0,-222.0,
1,Cash loans,M,N,Y,1,135000.0,835380.0,38839.5,18036,-1200,835380.0,-530.0,
1,Cash loans,F,N,N,0,112500.0,450000.0,11871.0,10717,-474,450000.0,-119.0,
1,Cash loans,M,N,Y,0,157500.0,755190.0,36459.0,12519,-2037,755190.0,-663.0,
1,Cash loans,F,N,Y,2,148500.0,1223010.0,51948.0,12777,-49,1223010.0,-1825.0,
1,Cash loans,F,N,Y,0,189000.0,76500.0,8365.5,13005,-1276,76500.0,-2169.0,
1,Cash loans,M,N,N,0,121500.0,474048.0,32067.0,10848,-426,474048.0,0.0,
1,Cash loans,F,N,N,1,76500.0,810000.0,29223.0,12506,-495,810000.0,-1009.0,
1,Cash loans,F,Y,Y,1,225000.0,550980.0,43659.0,10553,-2860,550980.0,-1185.0,2.0
1,Cash loans,M,N,N,1,135000.0,254700.0,17149.5,14449,-339,254700.0,-137.0,
1,Cash loans,F,N,Y,2,157500.0,161730.0,8595.0,12542,-2272,161730.0,-551.0,
1,Cash loans,M,Y,Y,1,112500.0,535675.5,24822.0,9345,-1058,535675.5,-462.0,10.0
1,Cash loans,M,N,Y,0,135000.0,275040.0,12951.0,19841,-5271,275040.0,-195.0,
1,Cash loans,M,Y,Y,2,157500.0,123993.0,8518.5,12500,-972,123993.0,-16.0,21.0
1,Cash loans,F,N,Y,2,135000.0,640080.0,29970.0,16853,-238,640080.0,0.0,
1,Cash loans,F,Y,Y,0,225000.0,562981.5,20349.0,16726,-2986,562981.5,-1247.0,3.0
1,Cash loans,F,N,Y,1,58500.0,2146500.0,51340.5,9565,-2081,2146500.0,-472.0,
1,Cash loans,M,N,Y,0,225000.0,450000.0,22018.5,21180,-6963,450000.0,-1785.0,
1,Cash loans,M,N,N,0,135000.0,509602.5,27774.0,10454,-1624,509602.5,-981.0,
1,Cash loans,F,N,Y,0,112500.0,608076.0,29704.5,17812,-621,608076.0,-252.0,
1,Cash loans,F,Y,N,0,157500.0,130320.0,14868.0,10448,-1690,130320.0,-482.0,7.0
1,Cash loans,M,N,Y,1,225000.0,101880.0,11623.5,11919,-1689,101880.0,0.0,
1,Cash loans,M,N,N,0,139500.0,188460.0,10350.0,12168,-118,188460.0,-72.0,
1,Cash loans,F,Y,Y,0,112500.0,675000.0,21775.5,18737,-4005,675000.0,-2025.0,14.0
1,Cash loans,M,Y,Y,0,157500.0,700830.0,27283.5,8230,-367,700830.0,-121.0,12.0
1,Cash loans,F,N,Y,1,117000.0,269550.0,18234.0,14224,-3045,269550.0,-1659.0,
1,Cash loans,F,Y,Y,1,153000.0,597024.0,47299.5,12371,-5049,597024.0,-455.0,13.0
1,Cash loans,M,Y,N,0,198000.0,360000.0,18508.5,21826,-1771,360000.0,-2082.0,10.0
1,Cash loans,M,N,Y,0,157500.0,158301.0,17991.0,9197,-190,158301.0,-892.0,
1,Cash loans,F,N,Y,0,117000.0,1288350.0,37800.0,15303,-1134,1288350.0,-625.0,
1,Cash loans,M,Y,Y,0,180000.0,379008.0,40347.0,15560,-1521,379008.0,-229.0,4.0
1,Cash loans,F,N,Y,1,148500.0,506902.5,40180.5,10029,-290,506902.5,-217.0,
1,Cash loans,F,Y,N,0,144000.0,1206954.0,33318.0,17320,-3048,1206954.0,-4.0,9.0
1,Cash loans,F,N,Y,0,67500.0,256500.0,27063.0,15978,-192,256500.0,0.0,
1,Cash loans,F,N,Y,0,45000.0,343800.0,13090.5,18649,-3255,343800.0,0.0,
1,Cash loans,F,N,Y,0,135000.0,1800000.0,51282.0,23542,-6307,1800000.0,-953.0,
1,Cash loans,F,N,Y,1,225000.0,1288350.0,37800.0,14953,-1557,1288350.0,-1598.0,
1,Cash loans,F,N,Y,0,112500.0,781695.0,22531.5,22489,365243,781695.0,-493.0,
1,Cash loans,F,N,Y,3,54000.0,381528.0,18684.0,13054,-228,381528.0,-354.0,
1,Cash loans,F,N,Y,0,135000.0,216144.0,14202.0,16935,-1182,216144.0,-88.0,
1,Cash loans,F,N,N,0,90000.0,640080.0,31261.5,17029,-1996,640080.0,-355.0,
1,Cash loans,F,N,Y,2,216000.0,651600.0,27522.0,12717,-3024,651600.0,-467.0,
1,Cash loans,F,Y,N,0,112500.0,675000.0,26901.0,19538,-5880,675000.0,0.0,8.0
1,Cash loans,F,N,N,1,135000.0,808650.0,29839.5,13344,-123,808650.0,0.0,
1,Cash loans,M,N,Y,0,202500.0,590337.0,28530.0,18785,-1598,590337.0,0.0,
1,Revolving loans,M,Y,Y,0,112500.0,202500.0,10125.0,15983,-1117,202500.0,-601.0,12.0
1,Cash loans,F,N,N,0,135000.0,218016.0,17352.0,10865,-604,218016.0,-2763.0,
1,Cash loans,M,N,Y,0,126000.0,58500.0,7069.5,8597,-241,58500.0,-833.0,
1,Cash loans,M,N,N,0,112500.0,900000.0,43429.5,9876,-1111,900000.0,-547.0,
1,Cash loans,F,N,Y,2,81000.0,215640.0,11826.0,13846,-905,215640.0,-219.0,
1,Cash loans,M,N,Y,0,157500.0,227520.0,18103.5,14877,-618,227520.0,-230.0,
1,Cash loans,F,N,Y,0,153000.0,545040.0,20677.5,20764,-9353,545040.0,-719.0,
1,Revolving loans,F,N,N,0,135000.0,405000.0,20250.0,15902,-557,405000.0,-174.0,
1,Cash loans,F,N,Y,0,157500.0,270000.0,9697.5,20435,365243,270000.0,-1548.0,
1,Cash loans,F,Y,Y,1,162000.0,679500.0,22050.0,13487,-736,679500.0,-2667.0,8.0
1,Cash loans,M,N,Y,1,247500.0,916470.0,32598.0,17457,-271,916470.0,-157.0,
1,Revolving loans,F,N,N,0,67500.0,202500.0,10125.0,22380,365243,202500.0,-1438.0,
1,Cash loans,F,N,Y,0,225000.0,1024290.0,30078.0,19396,-3794,1024290.0,-740.0,
1,Cash loans,F,N,Y,1,135000.0,629325.0,30406.5,11189,-882,629325.0,-2582.0,
1,Cash loans,F,Y,N,0,360000.0,1546020.0,45202.5,19140,-1347,1546020.0,-1099.0,7.0
1,Cash loans,F,Y,N,1,153000.0,1078200.0,38331.0,11800,-406,1078200.0,0.0,11.0
1,Cash loans,F,N,Y,0,216000.0,188685.0,10363.5,17728,365243,188685.0,-1794.0,
1,Cash loans,F,Y,N,1,99000.0,450000.0,21888.0,10205,-635,450000.0,-601.0,21.0
1,Cash loans,F,N,Y,0,67500.0,53910.0,2722.5,23790,365243,53910.0,-755.0,
1,Cash loans,F,N,Y,1,90000.0,916470.0,26928.0,12890,-5359,916470.0,-540.0,
1,Cash loans,M,Y,Y,0,135000.0,497520.0,33376.5,8493,-944,497520.0,-177.0,20.0
1,Cash loans,M,N,Y,0,180000.0,835380.0,40320.0,19980,-1052,835380.0,0.0,
1,Cash loans,M,N,Y,0,67500.0,696150.0,29623.5,20851,365243,696150.0,-219.0,
1,Revolving loans,M,N,N,0,157500.0,180000.0,9000.0,7880,-925,180000.0,-410.0,
1,Cash loans,M,Y,Y,0,67500.0,889515.0,26005.5,18145,-3604,889515.0,-1233.0,16.0
1,Cash loans,M,Y,N,0,112500.0,278613.0,22009.5,14805,-994,278613.0,-790.0,20.0
1,Cash loans,M,Y,N,0,112500.0,157500.0,14575.5,10367,-1689,157500.0,-161.0,18.0
1,Cash loans,F,N,N,1,121500.0,444420.0,23269.5,13361,-1078,444420.0,-495.0,
1,Revolving loans,F,N,N,0,117000.0,225000.0,11250.0,16182,-1158,225000.0,-3.0,
1,Cash loans,M,N,N,0,90000.0,942300.0,30528.0,22037,365243,942300.0,0.0,
1,Cash loans,M,Y,Y,0,202500.0,497520.0,39438.0,8651,-1624,497520.0,-921.0,9.0
1,Cash loans,M,N,N,0,85500.0,521280.0,22086.0,22708,365243,521280.0,-2617.0,
1,Cash loans,F,N,Y,0,238500.0,521280.0,35392.5,9909,-463,521280.0,-661.0,
1,Cash loans,F,Y,Y,0,337500.0,592560.0,31153.5,13678,-795,592560.0,-495.0,64.0
1,Revolving loans,M,N,Y,0,112500.0,202500.0,10125.0,21365,-2770,202500.0,-1246.0,
1,Cash loans,F,N,Y,0,67500.0,283500.0,8415.0,17371,-2998,283500.0,-1620.0,
1,Cash loans,F,N,Y,0,157500.0,469152.0,25578.0,16006,365243,469152.0,-310.0,
1,Cash loans,M,Y,Y,1,112500.0,328365.0,26073.0,10380,-739,328365.0,0.0,18.0
1,Cash loans,F,Y,Y,1,135000.0,450000.0,22018.5,18749,-3000,450000.0,-1632.0,13.0
1,Cash loans,F,N,N,0,180000.0,728460.0,43506.0,10511,-500,728460.0,0.0,
1,Cash loans,M,N,Y,0,99000.0,447768.0,25132.5,22995,-631,447768.0,-878.0,
1,Cash loans,M,N,Y,1,157500.0,677664.0,53671.5,13424,-299,677664.0,-1246.0,
1,Cash loans,F,N,Y,0,202500.0,750645.0,24939.0,19451,-307,750645.0,-1039.0,
1,Cash loans,M,N,Y,0,135000.0,518562.0,19881.0,11303,-2770,518562.0,0.0,
1,Revolving loans,M,Y,N,0,81000.0,135000.0,6750.0,9893,-923,135000.0,-700.0,29.0
1,Cash loans,F,N,Y,0,157500.0,436032.0,29268.0,15926,-1970,436032.0,-1122.0,
1,Cash loans,F,N,N,2,112500.0,170640.0,11533.5,13897,-472,170640.0,-2088.0,
1,Cash loans,M,Y,Y,0,180000.0,391194.0,31036.5,12273,-451,391194.0,0.0,7.0
1,Cash loans,F,N,N,0,360000.0,781920.0,46692.0,11038,-309,781920.0,0.0,
1,Cash loans,F,N,Y,4,90000.0,282690.0,15462.0,15989,-1359,282690.0,-333.0,
1,Cash loans,M,N,Y,2,112500.0,779688.0,37638.0,14598,-875,779688.0,-290.0,
1,Cash loans,F,N,N,1,112500.0,360000.0,17509.5,10368,-1382,360000.0,-526.0,
1,Cash loans,F,N,N,1,76500.0,675000.0,21906.0,16364,-2180,675000.0,-1886.0,
1,Cash loans,M,Y,N,0,135000.0,521280.0,26649.0,15749,-1118,521280.0,-876.0,13.0
1,Cash loans,M,Y,Y,1,225000.0,157914.0,16884.0,9298,-1021,157914.0,0.0,18.0
1,Cash loans,M,N,N,0,76500.0,144000.0,9738.0,8990,-529,144000.0,-358.0,
1,Cash loans,F,Y,Y,2,202500.0,444420.0,26986.5,11343,-1201,444420.0,-910.0,10.0
1,Cash loans,M,Y,Y,0,270000.0,454500.0,21996.0,16042,-3069,454500.0,-1639.0,5.0
1,Cash loans,F,N,N,0,67500.0,168102.0,9513.0,22007,365243,168102.0,-2448.0,
1,Cash loans,M,N,Y,0,292500.0,1288350.0,37800.0,12287,-160,1288350.0,-262.0,
1,Cash loans,F,N,N,0,81000.0,119448.0,8820.0,10760,-265,119448.0,-1167.0,
1,Cash loans,F,N,Y,0,220500.0,1325475.0,56290.5,21602,365243,1325475.0,0.0,
1,Cash loans,F,N,Y,0,180000.0,473661.0,17986.5,15959,-7948,473661.0,-2112.0,
1,Cash loans,M,N,Y,0,67500.0,284400.0,13963.5,16146,-1792,284400.0,0.0,
1,Cash loans,M,Y,N,0,121500.0,254700.0,30357.0,12108,-1676,254700.0,-860.0,20.0
1,Cash loans,F,N,N,0,54000.0,225000.0,10489.5,18754,-3203,225000.0,-511.0,
1,Cash loans,F,N,Y,2,90000.0,327024.0,21982.5,14647,-1750,327024.0,-1096.0,
1,Cash loans,F,N,Y,0,112500.0,665892.0,25933.5,13011,-947,665892.0,0.0,
1,Cash loans,M,N,Y,0,112500.0,364896.0,19926.0,12576,-973,364896.0,-314.0,
1,Cash loans,F,N,Y,0,180000.0,1027327.5,43654.5,22707,365243,1027327.5,-654.0,
1,Cash loans,M,Y,Y,0,198000.0,521280.0,31630.5,16856,-480,521280.0,-2120.0,7.0
1,Cash loans,F,Y,Y,0,405000.0,835380.0,40320.0,21234,-4161,835380.0,-156.0,4.0
1,Cash loans,F,N,Y,0,180000.0,1317357.0,50305.5,20608,365243,1317357.0,0.0,
1,Cash loans,F,N,N,0,90000.0,675000.0,26154.0,19112,-1295,675000.0,-1285.0,
1,Cash loans,F,N,N,0,139500.0,509400.0,40243.5,12920,-5351,509400.0,-1907.0,
1,Cash loans,F,N,Y,0,225000.0,593010.0,19260.0,19777,365243,593010.0,-712.0,
1,Cash loans,F,N,N,0,135000.0,450000.0,30573.0,13277,-1022,450000.0,-320.0,
1,Cash loans,F,Y,Y,0,157500.0,592560.0,31153.5,16138,-483,592560.0,-241.0,7.0
1,Cash loans,F,N,N,0,270000.0,942300.0,34618.5,9946,-879,942300.0,-1974.0,
1,Cash loans,F,N,Y,0,292500.0,1125171.0,44752.5,21871,-5790,1125171.0,-836.0,
1,Cash loans,F,N,Y,0,112500.0,808650.0,31464.0,23402,365243,808650.0,-1400.0,
1,Cash loans,F,Y,Y,0,261000.0,942300.0,30528.0,21625,-277,942300.0,-25.0,3.0
1,Cash loans,F,N,N,1,90000.0,497520.0,39438.0,11855,-595,497520.0,-432.0,
1,Cash loans,M,N,Y,1,157500.0,405000.0,26496.0,8460,-828,405000.0,0.0,
1,Cash loans,F,N,Y,1,58500.0,288972.0,19678.5,13778,-3510,288972.0,-2512.0,
1,Cash loans,M,Y,Y,0,225000.0,254700.0,20250.0,15567,-1846,254700.0,-391.0,9.0
1,Cash loans,M,Y,Y,0,135000.0,654498.0,31617.0,14157,-1403,654498.0,-670.0,14.0
1,Cash loans,F,Y,Y,0,58500.0,447453.0,22977.0,21905,365243,447453.0,-302.0,14.0
1,Cash loans,F,N,Y,1,135000.0,684657.0,22216.5,14212,-996,684657.0,-1214.0,
1,Cash loans,F,N,N,0,45000.0,180000.0,9189.0,13066,-3964,180000.0,-1160.0,
1,Cash loans,M,Y,Y,2,135000.0,521280.0,35392.5,10945,-2656,521280.0,-347.0,26.0
1,Cash loans,F,N,Y,0,112500.0,1288350.0,41562.0,17705,-179,1288350.0,-472.0,
1,Cash loans,F,N,Y,1,135000.0,684652.5,33066.0,13052,-3089,684652.5,-1877.0,
1,Cash loans,M,Y,Y,1,337500.0,207711.0,19179.0,12528,-1793,207711.0,-425.0,16.0
