,name,pop,lat,lon,2019
456,Ogden ,83316.0,41.2230048,-111.9738429,192060.7510408737
578,Kenner ,66875.0,29.9942265,-90.2417806,191741.6710091175
2127,Lenoir City ,8731.0,35.7972998,-84.25602990000002,191712.44498237976
244,Warren ,133904.0,40.844282799999995,-90.61684079999999,191596.09853769347
246,Warren ,9625.0,40.844282799999995,-90.61684079999999,191596.09853769347
245,Warren ,41062.0,40.844282799999995,-90.61684079999999,191596.09853769347
680,Idaho Falls ,57595.0,43.4930789,-112.044349,191556.02884312804
2207,Hubbard ,7842.0,47.1138266,-94.9427679,190864.2685138529
1426,Wadsworth ,21695.0,41.0256101,-81.72985190000001,190678.9512504966
1109,Owasso ,31003.0,36.2661536,-95.8549456,190623.59071406067
2210,Sutherlin ,7796.0,43.389662799999996,-123.3123598,190450.9503822503
1469,Golden Valley ,20580.0,46.3040364,-109.17143119999999,189617.33672825238
488,Meridian ,77855.0,32.376096000000004,-88.68978607,189507.09973906996
489,Meridian ,41128.0,32.376096000000004,-88.68978607,189507.09973906996
1960,Brooklyn ,11077.0,40.6501038,-73.9495823,189404.98278674227
1429,Ashland ,20529.0,38.4784144,-82.63793869999999,189079.72953649948
1430,Ashland ,20314.0,38.4784144,-82.63793869999999,189079.72953649948
1431,Ashland ,8167.0,38.4784144,-82.63793869999999,189079.72953649948
1432,Ashland ,7153.0,38.4784144,-82.63793869999999,189079.72953649948
1428,Ashland ,21665.0,38.4784144,-82.63793869999999,189079.72953649948
1635,La Vista ,16924.0,41.1832679,-96.0324044,188792.52240432726
1133,North Ridgeville ,30080.0,41.3894905,-82.0190321,188641.55201028945
1981,Piedmont ,10818.0,37.824371500000005,-122.23163500000001,188639.97872039204
890,Fort Pierce ,42337.0,27.446705600000005,-80.3256056,188638.7526638213
1999,Loganville ,10582.0,39.8556564,-76.7074696,188390.82755241753
1371,Faribault ,23435.0,44.294963700000004,-93.268827,187851.90286304435
35,Baltimore ,620889.0,39.2908608,-76.61080729999999,187711.2516863987
164,Knoxville ,180606.0,35.960394799999996,-83.92102609999999,187408.82083875852
165,Knoxville ,7298.0,35.960394799999996,-83.92102609999999,187408.82083875852
1459,Yucca Valley ,20952.0,34.14154,-116.4136543,187227.08501091355
711,Porterville ,54756.0,36.06523,-119.0167679,186860.80447553602
2070,Sumner ,9497.0,37.2435967,-97.4792142,186512.9217487384
132,Rochester ,108171.0,43.185475399999994,-77.61068605,186499.4766367706
131,Rochester ,210891.0,43.185475399999994,-77.61068605,186499.4766367706
133,Rochester ,29915.0,43.185475399999994,-77.61068605,186499.4766367706
134,Rochester ,12795.0,43.185475399999994,-77.61068605,186499.4766367706
100,Buffalo ,260525.0,42.8864468,-78.8783689,186357.35407712852
101,Buffalo ,15642.0,42.8864468,-78.8783689,186357.35407712852
1778,Powder Springs ,14142.0,33.859549200000004,-84.683824,186316.03665205275
1923,Choctaw ,11391.0,34.0246234,-95.52055,186284.14274767926
7,San Antonio ,1359174.0,29.424600199999997,-98.4951405,186240.81451367566
1875,Mebane ,12243.0,36.095971500000005,-79.26696190000001,185975.2994250361
87,Cincinnati ,296114.0,39.1014537,-84.5124602,185831.5099660752
1662,Red Wing ,16475.0,44.562467600000005,-92.5338013,185455.42084440246
1539,Dickinson ,18838.0,38.8790615,-97.1893341,185352.52684119254
1540,Dickinson ,18581.0,38.8790615,-97.1893341,185352.52684119254
1574,Seymour ,18348.0,38.9592201,-85.8902547,185180.16010324078
161,Tallahassee ,183442.0,30.4380832,-84.2809332,184959.1167990979
1697,Waterville ,15745.0,44.5520105,-69.63171209999999,184658.32182811573
2212,Firebaugh ,7776.0,36.8588376,-120.45600719999999,184356.14123462688
1977,Vernon ,10913.0,31.0847886,-93.20035820000001,184105.82050445303
829,Murray ,18235.0,34.4935341,-97.04758029999999,183589.7415378897
828,Murray ,47182.0,34.4935341,-97.04758029999999,183589.7415378897
1427,New Brighton ,21694.0,45.0628999,-93.2060969,183435.89986819105
643,Meriden ,60736.0,41.5381535,-72.8070435,182418.0223584737
1122,Brooklyn Center ,30426.0,45.07485429999999,-93.3296296,182325.27757128092
1538,Universal City ,18894.0,34.14129260000001,-118.3584364,182251.8299624447
1794,Baker ,13863.0,31.3439196,-84.4555346,181867.4891017585
1375,Mint Hill ,23395.0,35.1795892,-80.6472904,181804.97521407227
1826,Crowley ,13338.0,38.3394806,-103.8263042,181698.54626239528
1827,Crowley ,13222.0,38.3394806,-103.8263042,181698.54626239528
398,Tuscaloosa ,91739.0,33.2668398,-87.4862182,181562.3175191596
968,Goose Creek ,37566.0,32.9961038,-80.0387292,181539.7181428645
380,Livonia ,96315.0,42.36837,-83.3527097,181461.20094501652
573,Temple ,67514.0,31.098207000000002,-97.34278470000001,181440.53450033267
803,Kentwood ,49157.0,42.8694731,-85.6447492,181425.55568527646
1870,Northlake ,12356.0,33.1273432,-97.26557259999998,181305.36520290087
847,Cedar Hill ,45853.0,32.5889112,-96.95593079999999,181241.30283685747
786,Grand Island ,49464.0,40.9250124,-98.342007,181128.25378543852
1360,Northport ,23747.0,40.9038855,-73.34199127,181078.10207139212
1770,Bemidji ,14262.0,47.4786541,-94.89080200000001,180973.7067422233
1728,Foley ,15023.0,30.406586800000003,-87.68359740000001,180875.08963041552
640,Daytona Beach ,61202.0,29.2108147,-81.02283309999999,180682.52179835454
1403,McDonough ,22442.0,40.4376858,-90.6780272,180591.38204606067
677,North Port ,57626.0,27.044224,-82.23592540000001,180441.37208034366
2199,Richland Hills ,7881.0,32.8159623,-97.22806949999999,180398.9094606234
671,Mansfield ,58065.0,40.758390000000006,-82.51544709999999,180368.09727431397
672,Mansfield ,47246.0,40.758390000000006,-82.51544709999999,180368.09727431397
1955,Azle ,11108.0,32.8951262,-97.5458565,180361.69889483327
1854,Palmetto ,12716.0,27.5278065,-82.58360686,179693.41546593094
1525,Evans ,19072.0,32.1613648,-81.8980725,179674.27283778862
1834,Soddy-Daisy ,13044.0,35.2359025,-85.19079040000001,179558.08794241253
2143,Delavan ,8466.0,42.6330703,-88.64371379999999,179402.7795823535
1806,Worthington ,12917.0,43.6205056,-95.5956434,179164.00906589336
1805,Worthington ,13664.0,43.6205056,-95.5956434,179164.00906589336
1618,Colonial Heights ,17369.0,37.2535906,-77.4012463,179096.00390812245
1991,Cheney ,10679.0,47.4873895,-117.5757622,177865.78691756297
1776,Maumee ,14201.0,41.5628294,-83.6538244,177767.07698975023
60,Kansas City ,146281.0,39.0844687,-94.5630298,177701.176120555
59,Kansas City ,462035.0,39.0844687,-94.5630298,177701.176120555
1750,Pineville ,14525.0,31.3224044,-92.4343035,177687.76972615067
1751,Pineville ,7690.0,31.3224044,-92.4343035,177687.76972615067
1490,Shelby ,9204.0,39.3665064,-88.78862779999999,177674.07128849547
1489,Shelby ,20253.0,39.3665064,-88.78862779999999,177674.07128849547
1243,McHenry ,26875.0,42.3294391,-88.4605713,177581.02784234675
631,Coon Rapids ,61506.0,45.1199652,-93.2877277,177164.03481736302
1361,Walker ,23740.0,34.7418605,-85.3209686,177097.3765359657
2111,Olmsted Falls ,8957.0,41.375049,-81.9081937,176913.29444994108
1554,Snellville ,18692.0,33.857328,-84.0199108,176888.83213256978
1260,Fountain ,26521.0,38.725168,-104.645359,176720.63790941145
2211,Grand Ledge ,7779.0,42.7533685,-84.7463757,176638.0479795829
1642,Pendleton ,16814.0,45.672075,-118.7885967,176537.36636741488
256,Cedar Rapids ,127837.0,41.9758872,-91.6704053,176487.5214527846
1529,Montrose ,19010.0,38.478504,-107.87777690000001,176475.2504978959
1585,Coalinga ,18065.0,36.161906,-120.2946929,176336.52145142746
1381,Kernersville ,23308.0,36.1198589,-80.07365329999999,176248.19362299461
1919,Shepherdsville ,11453.0,37.9883991,-85.71579240000001,176194.05387869113
1273,Wasco ,25863.0,35.5941238,-119.34094569999999,176115.54611723058
1004,Grove City ,36278.0,39.881451899999995,-83.09296450000001,175607.60744072302
1640,Radford ,16824.0,37.1317924,-80.5764477,175216.9342516255
630,Kissimmee ,61520.0,28.2920249,-81.40780129999999,175038.3094373833
788,Cuyahoga Falls ,49385.0,41.1348213,-81.4848086,174947.86160657145
1587,Mustang ,18043.0,35.384227,-97.7244813,174817.15293887
2097,Grantsville ,9113.0,38.9234195,-81.0959456,174755.63069037365
1331,Athens ,13583.0,33.9595974,-83.376678,174696.94595682778
1329,Athens ,24274.0,33.9595974,-83.376678,174696.94595682778
1330,Athens ,22812.0,33.9595974,-83.376678,174696.94595682778
1332,Athens ,12786.0,33.9595974,-83.376678,174696.94595682778
1709,Riverdale ,8482.0,41.544477799999996,-90.45818790000001,174373.2628375268
1708,Riverdale ,15399.0,41.544477799999996,-90.45818790000001,174373.2628375268
1132,Spring Hill ,30109.0,28.555827299999997,-82.4503732,174083.0243764196
1171,Atwater ,28529.0,37.3477174,-120.60908400000001,173263.6401223422
2172,Lake Park ,8235.0,26.800215299999998,-80.0661631,173115.72387461434
733,Blue Springs ,52786.0,39.01723,-94.2822095,173091.02491951679
2046,Centerton ,9889.0,36.346325,-94.33285765,172368.40600301712
27,Fort Worth ,761895.0,32.753177,-97.3327459,171802.35077271462
1893,Clawson ,11887.0,42.533368200000005,-83.14631659999999,171767.63102815434
2122,Port Jervis ,8787.0,41.3750937,-74.692663,171687.2151493666
869,Summerville ,43527.0,33.0000235,-80.18979261,171603.91396164466
362,Broken Arrow ,100093.0,36.0525993,-95.7908195,171602.56791843215
794,Monroe ,20618.0,38.272231299999994,-90.1792484,171475.2417779467
792,Monroe ,49357.0,38.272231299999994,-90.1792484,171475.2417779467
795,Monroe ,17398.0,38.272231299999994,-90.1792484,171475.2417779467
797,Monroe ,12700.0,38.272231299999994,-90.1792484,171475.2417779467
793,Monroe ,33272.0,38.272231299999994,-90.1792484,171475.2417779467
798,Monroe ,10814.0,38.272231299999994,-90.1792484,171475.2417779467
796,Monroe ,13326.0,38.272231299999994,-90.1792484,171475.2417779467
365,Lakeland ,99088.0,28.039465399999997,-81.9498042,171324.79220727758
366,Lakeland ,12519.0,28.039465399999997,-81.9498042,171324.79220727758
155,Little Rock ,195279.0,34.7464809,-92.2895948,171260.43430669428
1306,Temple Terrace ,25172.0,28.035296399999996,-82.38925959999999,171243.68176380848
1088,Rosenberg ,32035.0,29.5571825,-95.8085623,171089.42730338275
1460,Crest Hill ,20865.0,41.5697655,-88.10681127,170879.1653024079
1214,Maryland Heights ,27438.0,38.7131073,-90.42984009999999,170874.40541437385
1747,Parlier ,14645.0,36.6116174,-119.52707340000002,170640.08241044538
1569,Elko ,18522.0,40.832421200000006,-115.7631233,170370.41157653052
1206,Oakdale ,7764.0,44.963021600000005,-92.96493609999999,169913.702624476
1204,Oakdale ,27575.0,44.963021600000005,-92.96493609999999,169913.702624476
1205,Oakdale ,20910.0,44.963021600000005,-92.96493609999999,169913.702624476
1130,New Bern ,30219.0,35.108493100000004,-77.04411429999999,169708.19587674786
824,Galveston ,47663.0,29.299328000000003,-94.79458819999999,169323.2616367844
1617,North Canton ,17384.0,40.875890999999996,-81.40233559999999,169322.9131501014
2208,Fountain Inn ,7828.0,34.6890095,-82.1956679,169259.72137605707
1177,Wheeling ,28297.0,42.125144,-87.92930515,169238.83192814287
2079,Alamosa ,9393.0,37.469877000000004,-105.86960090000001,169030.96472307006
1425,North Augusta ,21706.0,33.5018026,-81.9651153,168883.65016988156
2248,Woodlake ,7327.0,36.413560600000004,-119.0987176,168858.38173581308
2237,Blanchard ,7532.0,40.6572884,-79.8283853,168429.90350808273
309,Norman ,113968.0,35.2225717,-97.4394816,168419.0566025739
1903,Festus ,11677.0,38.220711200000004,-90.3959504,168351.99156412337
1673,Streetsboro ,16159.0,41.2392227,-81.3459405,168346.4966316528
832,Mentor ,47089.0,41.666157299999995,-81.339552,168320.90774160752
217,Bridgeport ,146110.0,41.1670412,-73.2048348,168230.10980250544
218,Bridgeport ,8282.0,41.1670412,-73.2048348,168230.10980250544
1748,Bloomsburg ,14634.0,41.0041213,-76.453816,168164.92772513186
721,Sanford ,28545.0,35.4798757,-79.18029940000001,167960.78138978806
722,Sanford ,20844.0,35.4798757,-79.18029940000001,167960.78138978806
720,Sanford ,54228.0,35.4798757,-79.18029940000001,167960.78138978806
2209,Montpelier ,7823.0,44.260015,-72.57535990000001,167455.42829917918
1948,Millington ,11166.0,35.3414745,-89.8973084,167159.17963944664
564,Waterloo ,68386.0,43.4655524,-80.52177859999999,166875.60764606931
565,Waterloo ,10077.0,43.4655524,-80.52177859999999,166875.60764606931
1998,Farmersville ,10619.0,36.2977283,-119.2067767,166495.20456094062
1608,Tallmadge ,17540.0,41.1014865,-81.4418151,166482.70591097022
236,Savannah ,140157.0,32.0835407,-81.0998342,166453.3030934669
2126,Delta ,8735.0,38.7422063,-108.06895829999999,166307.91680166716
1213,Opelika ,27451.0,32.652151,-85.45598514,166067.5992253127
1522,Niles ,19167.0,42.028931899999996,-87.8122348,165704.56974808767
1523,Niles ,11557.0,42.028931899999996,-87.8122348,165704.56974808767
144,Des Moines ,30091.0,41.5910641,-93.60371490000001,165398.852814685
143,Des Moines ,205908.0,41.5910641,-93.60371490000001,165398.852814685
1695,Calhoun ,15768.0,39.13975070000001,-90.6506113,165334.69620928715
781,Casa Grande ,49716.0,32.8793816,-111.7575614,165084.23708306046
22,Columbus ,799270.0,39.9622601,-83.00070649999999,165008.80955317168
23,Columbus ,195272.0,39.9622601,-83.00070649999999,165008.80955317168
24,Columbus ,44578.0,39.9622601,-83.00070649999999,165008.80955317168
26,Columbus ,22370.0,39.9622601,-83.00070649999999,165008.80955317168
25,Columbus ,23554.0,39.9622601,-83.00070649999999,165008.80955317168
1495,Easley ,20097.0,34.826927600000005,-82.5817053,164829.09307441695
232,Dayton ,7258.0,39.758947799999994,-84.1916069,164724.20545491655
230,Dayton ,141894.0,39.758947799999994,-84.1916069,164724.20545491655
231,Dayton ,7302.0,39.758947799999994,-84.1916069,164724.20545491655
1067,Dalton ,33333.0,34.723727000000004,-84.86850912,164101.87504934668
2150,New Richmond ,8419.0,45.1230213,-92.5365865,163919.60630784387
1734,New Port Richey ,14896.0,28.247134499999998,-82.71702372,163818.3352479504
785,Pinellas Park ,49476.0,27.8599115,-82.70437819,163762.12874056032
1463,Haines City ,20800.0,28.112478499999998,-81.63119745,163526.10426752252
1212,Desert Hot Springs ,27468.0,33.961124,-116.5016784,163468.18110848533
2075,Brewer ,9449.0,44.7964921,-68.76008320000001,163384.1084922069
1086,El Mirage ,32110.0,34.6022132,-117.6311675,163104.9247250731
1876,South Daytona ,12201.0,29.167082,-81.00565446,163029.69618880106
2031,Watervliet ,10243.0,42.7300784,-73.70122990000002,162982.88396861352
1745,Glens Falls ,14674.0,43.309695700000006,-73.6441045,162918.6187234213
1124,Clearfield ,30402.0,40.9908706,-78.4457422,162783.11998114118
1303,Rockledge ,25252.0,40.081221899999996,-75.0896176,162552.42049682274
2067,Elon ,9511.0,36.1029132,-79.50668950000001,162486.1218499312
1508,Arvin ,19699.0,35.209129,-118.82843100000001,162256.36309198837
1832,West Monroe ,13098.0,32.5184775,-92.1476353,162011.2963820027
2036,Carroll ,10120.0,42.0647352,-89.9556785,161675.56200926547
1150,Ray ,29514.0,39.366172600000006,-93.9888262,161564.70073182072
1305,Bridgeton ,11580.0,39.427337,-75.2340768,161320.09542911974
1304,Bridgeton ,25225.0,39.427337,-75.2340768,161320.09542911974
449,Cicero ,84395.0,41.8455878,-87.7539448,161257.60437184988
2080,Harvard ,9378.0,42.36782045,-71.12666173,161039.94210960693
729,Normal ,53053.0,40.5117699,-88.99448149999999,160962.83147810973
1653,Fairview Park ,16689.0,41.442339000000004,-81.85930266,160915.05120503437
1786,Zephyrhills ,13986.0,28.241311,-82.18523489,160827.7317392086
1932,Irmo ,11322.0,34.085736,-81.18249,160421.39555411786
1537,Angleton ,18897.0,29.16941,-95.43188470000001,160234.78516877847
1959,Lyndon ,11087.0,38.2567376,-85.6016275,160097.74912620333
50,Oklahoma City ,589896.0,35.4729886,-97.5170536,160069.37943968145
501,Somerville ,76666.0,42.3875968,-71.0994968,160031.72275501935
2174,Grand Blanc ,8204.0,42.9275277,-83.62995179999999,159959.32256686664
2146,Southside ,8451.0,33.9245425,-86.0224718,159911.50743882149
1274,Weatherford ,25838.0,32.764654,-97.68189586,159789.55580969906
1275,Weatherford ,10976.0,32.764654,-97.68189586,159789.55580969906
1183,Nicholasville ,28117.0,37.8806341,-84.57299609999998,159709.28218833925
1073,Bangor ,32962.0,44.8011821,-68.77781379999999,159681.27692881593
1520,Ansonia ,19201.0,41.3435185,-73.07101961,159555.387880244
1526,Converse ,19072.0,43.0202459,-105.50462069999999,159463.3486525187
1269,Wooster ,26318.0,40.8050565,-81.93514300000001,159388.8430356607
1155,Williamsport ,29448.0,41.2493292,-77.0027671,159387.48657655634
1579,Bryant ,18160.0,44.930720799999996,-93.2681007,159353.53158419632
1143,Aiken ,29827.0,33.5598586,-81.721952,158486.97909542642
317,Waterbury ,110080.0,41.558152500000006,-73.0514966,158382.68663783226
1006,Reynoldsburg ,36107.0,39.95478610000001,-82.8121191,158162.5658324608
1945,Spencer ,11201.0,38.0237475,-85.32038990000001,158147.34181442595
1699,Elkton ,15645.0,39.6067789,-75.8332718,158130.01627754624
527,Southfield ,72109.0,42.473368900000004,-83.2218731,157959.11306098226
1445,Crestview ,21439.0,30.7621326,-86.57050840000001,157937.71244551474
94,Greensboro ,272521.0,36.0726355,-79.79197540000001,157881.49835693833
1110,Cookeville ,30886.0,36.162839,-85.5016423,157561.90762579665
1894,Florida City ,11878.0,25.4480101,-80.479102,157548.4891851473
739,Florissant ,52417.0,38.789217,-90.322614,157474.61942940953
523,Wyoming ,8398.0,43.1700264,-107.5685348,157170.06085561714
524,Wyoming ,7765.0,43.1700264,-107.5685348,157170.06085561714
522,Wyoming ,72681.0,43.1700264,-107.5685348,157170.06085561714
363,North Charleston ,99834.0,32.8546197,-79.9748103,157062.36089877062
1741,Dickson ,14740.0,37.7692885,-80.3461824,156805.01031460633
1080,North Olmsted ,32461.0,41.415602500000006,-81.9234726,156746.47315399314
1039,Prattville ,34626.0,32.4640245,-86.45969659999999,156642.84091097774
1821,Fairburn ,13414.0,33.5670562,-84.5810418,156357.86850955954
1163,Lawrenceville ,28946.0,33.9562149,-83.9879625,156354.7361045372
1616,Sycamore ,17427.0,41.9889173,-88.68675379999999,156039.60563531518
1450,South Milwaukee ,21185.0,42.910572200000004,-87.86063670000001,156039.47815070086
178,Chattanooga ,170486.0,35.0456297,-85.3096801,155870.3128891002
148,Fayetteville ,16191.0,36.111508,-94.20986672,155759.95506896698
146,Fayetteville ,201485.0,36.111508,-94.20986672,155759.95506896698
147,Fayetteville ,75590.0,36.111508,-94.20986672,155759.95506896698
1008,Goldsboro ,36045.0,35.3848841,-77.9927651,155625.2052442487
136,Montgomery ,207513.0,32.3669656,-86.3006485,155483.59204050706
137,Montgomery ,10257.0,32.3669656,-86.3006485,155483.59204050706
1241,Clinton ,8516.0,38.5896187,-89.420064,155203.75052373347
1236,Clinton ,20690.0,38.5896187,-89.420064,155203.75052373347
1237,Clinton ,9851.0,38.5896187,-89.420064,155203.75052373347
1238,Clinton ,9094.0,38.5896187,-89.420064,155203.75052373347
1239,Clinton ,9044.0,38.5896187,-89.420064,155203.75052373347
1235,Clinton ,25693.0,38.5896187,-89.420064,155203.75052373347
1234,Clinton ,26891.0,38.5896187,-89.420064,155203.75052373347
1240,Clinton ,8692.0,38.5896187,-89.420064,155203.75052373347
1242,Clinton ,7210.0,38.5896187,-89.420064,155203.75052373347
1419,Ruston ,22044.0,32.5232053,-92.637927,154907.9211334102
525,Springdale ,72322.0,36.18674420000001,-94.1288142,154890.8849038867
526,Springdale ,11185.0,36.18674420000001,-94.1288142,154890.8849038867
1680,Sunnyside ,16011.0,46.324641899999996,-120.00818980000001,154832.9544679443
1328,Cabot ,24285.0,34.979881,-92.01919814,154504.7924635881
583,Schenectady ,66041.0,42.8095455,-74.021672,153872.12269677286
1784,Villa Rica ,14034.0,33.732052,-84.91910809999999,153830.37591864055
647,West Allis ,60507.0,43.0166806,-88.0070315,153788.03247096692
1803,Auburndale ,13717.0,28.10798645,-81.8037622,153773.0693391556
175,Jackson ,14031.0,32.29903839999999,-90.1847691,153526.7471111665
174,Jackson ,33320.0,32.29903839999999,-90.1847691,153526.7471111665
173,Jackson ,66816.0,32.29903839999999,-90.1847691,153526.7471111665
172,Jackson ,175448.0,32.29903839999999,-90.1847691,153526.7471111665
176,Jackson ,9723.0,32.29903839999999,-90.1847691,153526.7471111665
428,Greenville ,59947.0,34.851354,-82.3984882,153319.10422237398
432,Greenville ,8450.0,34.851354,-82.3984882,153319.10422237398
427,Greenville ,86244.0,34.851354,-82.3984882,153319.10422237398
429,Greenville ,33913.0,34.851354,-82.3984882,153319.10422237398
433,Greenville ,8033.0,34.851354,-82.3984882,153319.10422237398
430,Greenville ,25797.0,34.851354,-82.3984882,153319.10422237398
431,Greenville ,13156.0,34.851354,-82.3984882,153319.10422237398
1705,West Columbia ,15475.0,34.001143,-81.06305261,153113.9406173224
2062,Orange Cove ,9533.0,36.624394,-119.3137301,153007.91264170498
1775,New Franklin ,14208.0,40.952693100000005,-81.565937,152842.2771565288
1014,Panama City ,35739.0,30.1600827,-85.6545729,152773.84352075847
364,Kenosha ,99525.0,42.584677299999996,-87.82122629999999,152756.42105335562
331,Pueblo ,107341.0,38.2544472,-104.60914100000001,152679.56927552438
1769,Winder ,14286.0,33.9910345,-83.71837316,152663.20160101607
1395,Van Buren ,22855.0,35.6793776,-85.44502890000001,152341.33786630386
1505,Cartersville ,19775.0,34.180725,-84.75290814,151996.38968526677
2076,Valley ,9440.0,48.356443299999995,-106.61566499999999,151971.9731091416
1494,Miamisburg ,20177.0,39.642836200000005,-84.2866083,151894.85380839588
445,Deltona ,85138.0,28.9005446,-81.2636738,151827.93292400887
1668,Fort Thomas ,16285.0,39.0786242,-84.4483432,151815.47075878055
462,Champaign ,81982.0,40.116420500000004,-88.2433829,151777.78684714405
1363,Vicksburg ,23566.0,32.3528418,-90.8777342,151721.66847030347
473,Longview ,81014.0,32.5007038,-94.74048909999999,151707.64859073766
474,Longview ,36754.0,32.5007038,-94.74048909999999,151707.64859073766
1096,North Tonawanda ,31408.0,43.038668,-78.86420340000001,151662.9577637444
1702,Norcross ,15544.0,33.9412127,-84.2135309,151431.7779329939
1151,Liberty ,29512.0,31.803163199999997,-81.483441,151367.09469453903
1152,Liberty ,8568.0,31.803163199999997,-81.483441,151367.09469453903
1807,Hugo ,13656.0,45.159967,-92.9932734,151331.6153403587
2081,Winterville ,9374.0,44.47629095,-103.85006690000002,151253.33655219432
342,High Point ,105802.0,35.9556924,-80.0053176,151243.2208582234
1560,Forest Park ,18641.0,45.55947275,-122.7561254,151169.93990868374
1559,Forest Park ,18662.0,45.55947275,-122.7561254,151169.93990868374
1349,Cudahy ,18300.0,42.959738,-87.861471,151036.5705030783
1348,Cudahy ,23964.0,42.959738,-87.861471,151036.5705030783
301,Independence ,7137.0,37.224235799999995,-95.7083131,150848.92521274358
297,Independence ,116860.0,37.224235799999995,-95.7083131,150848.92521274358
298,Independence ,25222.0,37.224235799999995,-95.7083131,150848.92521274358
299,Independence ,9297.0,37.224235799999995,-95.7083131,150848.92521274358
300,Independence ,8623.0,37.224235799999995,-95.7083131,150848.92521274358
350,Palm Bay ,103380.0,28.0331886,-80.64296949999999,150830.4119015584
1808,North Adams ,13648.0,42.700915,-73.10871479999999,150767.87451860606
1041,Winter Haven ,34560.0,28.0222435,-81.7328568,150007.54457101924
162,Huntsville ,182219.0,34.577718,-86.83583561,149824.8950459841
163,Huntsville ,39558.0,34.577718,-86.83583561,149824.8950459841
864,Pittsfield ,44395.0,42.4500967,-73.2453785,149781.29379499538
2091,Grinnell ,9185.0,41.7430554,-92.72242059999999,149765.8520677738
624,Utica ,62024.0,43.100903100000004,-75.2326641,149618.3410520528
500,Lynchburg ,76813.0,37.40088,-79.18449229,149460.08301072087
1217,Frankfort ,27352.0,38.2009055,-84.8732836,148959.91879724571
1218,Frankfort ,16334.0,38.2009055,-84.8732836,148959.91879724571
1546,Claremore ,18752.0,36.312589700000004,-95.6158701,148693.6353966849
1480,Shelbyville ,14326.0,38.212014399999994,-85.2235666,148496.13692304492
1479,Shelbyville ,19110.0,38.212014399999994,-85.2235666,148496.13692304492
1478,Shelbyville ,20505.0,38.212014399999994,-85.2235666,148496.13692304492
457,Sioux City ,83033.0,42.4966815,-96.4058782,148471.64832431506
115,Winston-Salem ,231873.0,36.0998167,-80.24414449999999,148373.15484388554
1848,Huron ,7122.0,44.7923065,-82.3311296,148371.00403199735
1847,Huron ,12841.0,44.7923065,-82.3311296,148371.00403199735
1706,Siloam Springs ,15447.0,36.18104795,-94.52687411,148346.31023848802
579,Eau Claire ,66797.0,44.811349,-91.4984941,147994.99722794138
2147,Oberlin ,8434.0,41.2939386,-82.21737859999999,147705.50314605248
1094,Benton ,7096.0,36.0345286,-88.101285,147497.6195123963
1093,Benton ,31462.0,36.0345286,-88.101285,147497.6195123963
1357,Watauga ,23792.0,36.2228105,-81.6863808,147095.83301484454
1441,Auburn Hills ,21510.0,42.6647495,-83.23093751,146974.354177262
606,Johnson City ,64283.0,36.3134398,-82.3534728,146971.5691426358
1964,Crossville ,11049.0,35.9489566,-85.02690150000001,146892.82784382818
2069,Safford ,9506.0,32.833954600000006,-109.70758000000001,146503.05454065473
1725,Tonawanda ,15078.0,43.020678499999995,-78.8783834,146454.72077563914
2072,Coweta ,9460.0,33.3500656,-84.75457340000001,146281.13160504017
1823,Circleville ,13392.0,39.600618,-82.94601329999999,146192.66597341187
1804,Butler ,13705.0,37.77924,-96.8456342,146086.61423783322
2173,Perryville ,8209.0,37.724220200000005,-89.8612196,145866.04806505571
937,Atlantic City ,39529.0,39.364285200000005,-74.42293509999999,145597.0443770374
1176,Kingman ,28317.0,37.5420937,-98.12217199999999,145519.63601236738
2263,Heber Springs ,7210.0,35.4914677,-92.03126,145304.64731710515
1576,Horizon City ,18244.0,31.692612100000005,-106.2074793,145255.97932877485
690,Moore ,56754.0,35.28356289999999,-86.34115140000002,145175.40182744712
1461,Havelock ,20842.0,34.9018815,-76.92093747,144888.80545330813
945,Duncanville ,39037.0,32.6518004,-96.9083366,144817.04183891206
1939,Clute ,11215.0,29.024690600000003,-95.3988291,144773.7562776235
1844,Monticello ,9760.0,38.01032755,-78.4523438,144742.47403079554
1843,Monticello ,12897.0,38.01032755,-78.4523438,144742.47403079554
31,El Paso ,665503.0,31.8111305,-106.5013493,144585.47309260178
1713,Conyers ,15321.0,33.66761029999999,-84.0176904,144419.08780607782
1717,Seagoville ,15248.0,32.6395776,-96.5383228,144073.56785334973
1684,Hope Mills ,15949.0,34.9704419,-78.9453056,143897.8764166141
2004,Lincolnton ,10533.0,35.473745,-81.2545251,143819.79212356926
1714,Humble ,15289.0,29.998831199999998,-95.26215529999999,143745.43740424394
1811,Saraland ,13599.0,30.820742,-88.07055559999999,143550.91271747494
213,Joliet ,147895.0,41.525031,-88.0817252,143542.92648761303
2191,Siler City ,8029.0,35.7234734,-79.4622431,143483.60115139658
1975,Orange City ,10917.0,28.9488761,-81.29867409999999,143419.53760617177
699,Anderson ,55920.0,38.198077000000005,-95.30674609999998,143275.3935902196
700,Anderson ,26627.0,38.198077000000005,-95.30674609999998,143275.3935902196
701,Anderson ,10009.0,38.198077000000005,-95.30674609999998,143275.3935902196
925,Hickory ,40048.0,35.7331895,-81.3412006,142732.0443277483
1345,Centerville ,7395.0,31.257958399999996,-95.97829200000001,142726.514965123
1343,Centerville ,23976.0,31.257958399999996,-95.97829200000001,142726.514965123
1344,Centerville ,15580.0,31.257958399999996,-95.97829200000001,142726.514965123
